"country_short","season","week","season_week","date","value","source"
"BE","2017/2018",23,23,2018-01-03,36.375,"RespiCompass"
"BE","2017/2018",24,24,2018-01-10,89.3605263157895,"RespiCompass"
"BE","2017/2018",25,25,2018-01-17,105.505882352941,"RespiCompass"
"BE","2017/2018",26,26,2018-01-24,262.62,"RespiCompass"
"BE","2017/2018",27,27,2018-01-31,234.142222222222,"RespiCompass"
"BE","2017/2018",28,28,2018-02-07,360.174576271186,"RespiCompass"
"BE","2017/2018",29,29,2018-02-14,449.160377358491,"RespiCompass"
"BE","2017/2018",30,30,2018-02-21,380.950980392157,"RespiCompass"
"BE","2017/2018",31,31,2018-02-28,379.562790697674,"RespiCompass"
"BE","2017/2018",32,32,2018-03-07,599.181818181818,"RespiCompass"
"BE","2017/2018",33,33,2018-03-14,342.558139534884,"RespiCompass"
"BE","2017/2018",34,34,2018-03-21,189.68275862069,"RespiCompass"
"BE","2017/2018",35,35,2018-03-28,133.686666666667,"RespiCompass"
"BE","2017/2018",36,36,2018-04-04,15.8,"RespiCompass"
"BE","2018/2019",1,1,NA,NA,"RespiCompass"
"BE","2018/2019",2,2,NA,NA,"RespiCompass"
"BE","2018/2019",3,3,NA,NA,"RespiCompass"
"BE","2018/2019",4,4,NA,NA,"RespiCompass"
"BE","2018/2019",5,5,NA,NA,"RespiCompass"
"BE","2018/2019",6,6,NA,NA,"RespiCompass"
"BE","2018/2019",7,7,NA,NA,"RespiCompass"
"BE","2018/2019",8,8,NA,NA,"RespiCompass"
"BE","2018/2019",9,9,NA,NA,"RespiCompass"
"BE","2018/2019",10,10,NA,NA,"RespiCompass"
"BE","2018/2019",11,11,NA,NA,"RespiCompass"
"BE","2018/2019",12,12,NA,NA,"RespiCompass"
"BE","2018/2019",13,13,NA,NA,"RespiCompass"
"BE","2018/2019",14,14,NA,NA,"RespiCompass"
"BE","2018/2019",15,15,NA,NA,"RespiCompass"
"BE","2018/2019",16,16,NA,NA,"RespiCompass"
"BE","2018/2019",17,17,NA,NA,"RespiCompass"
"BE","2018/2019",18,18,2018-11-28,13.1333333333333,"RespiCompass"
"BE","2018/2019",19,19,NA,NA,"RespiCompass"
"BE","2018/2019",20,20,NA,NA,"RespiCompass"
"BE","2018/2019",21,21,2018-12-19,6.4,"RespiCompass"
"BE","2018/2019",22,22,NA,NA,"RespiCompass"
"BE","2018/2019",23,23,2019-01-02,26.625,"RespiCompass"
"BE","2018/2019",24,24,2019-01-09,27.1894736842105,"RespiCompass"
"BE","2018/2019",25,25,2019-01-16,34.3,"RespiCompass"
"BE","2018/2019",26,26,2019-01-23,118.526470588235,"RespiCompass"
"BE","2018/2019",27,27,2019-01-30,217.3875,"RespiCompass"
"BE","2018/2019",28,28,2019-02-06,429.421276595745,"RespiCompass"
"BE","2018/2019",29,29,2019-02-13,521.157446808511,"RespiCompass"
"BE","2018/2019",30,30,2019-02-20,468.377777777778,"RespiCompass"
"BE","2018/2019",31,31,2019-02-27,273.52,"RespiCompass"
"BE","2018/2019",32,32,2019-03-06,206.71875,"RespiCompass"
"BE","2018/2019",33,33,2019-03-13,68.5777777777778,"RespiCompass"
"BE","2018/2019",34,34,2019-03-20,12.9272727272727,"RespiCompass"
"BE","2018/2019",35,35,2019-03-27,16.8333333333333,"RespiCompass"
"BE","2018/2019",36,36,2019-04-03,8.85,"RespiCompass"
"BE","2018/2019",37,37,NA,NA,"RespiCompass"
"BE","2018/2019",38,38,2019-04-17,5.5,"RespiCompass"
"BE","2023/2024",1,1,NA,NA,"RespiCompass"
"BE","2023/2024",2,2,2023-08-09,0,"RespiCompass"
"BE","2023/2024",3,3,2023-08-16,0,"RespiCompass"
"BE","2023/2024",4,4,2023-08-23,0,"RespiCompass"
"BE","2023/2024",5,5,2023-08-30,0,"RespiCompass"
"BE","2023/2024",6,6,2023-09-06,0,"RespiCompass"
"BE","2023/2024",7,7,2023-09-13,0,"RespiCompass"
"BE","2023/2024",8,8,2023-09-20,0,"RespiCompass"
"BE","2023/2024",9,9,2023-09-27,0,"RespiCompass"
"BE","2023/2024",10,10,2023-10-04,0,"RespiCompass"
"BE","2023/2024",11,11,2023-10-11,0,"RespiCompass"
"BE","2023/2024",12,12,2023-10-18,0,"RespiCompass"
"BE","2023/2024",13,13,2023-10-25,0,"RespiCompass"
"BE","2023/2024",14,14,2023-11-01,0,"RespiCompass"
"BE","2023/2024",15,15,2023-11-08,0,"RespiCompass"
"BE","2023/2024",16,16,2023-11-15,10.8894736842105,"RespiCompass"
"BE","2023/2024",17,17,2023-11-22,10.9782608695652,"RespiCompass"
"BE","2023/2024",18,18,2023-11-29,0,"RespiCompass"
"BE","2023/2024",19,19,2023-12-06,39.0394736842105,"RespiCompass"
"BE","2023/2024",20,20,2023-12-13,113.57027027027,"RespiCompass"
"BE","2023/2024",21,21,2023-12-20,124.046511627907,"RespiCompass"
"BE","2023/2024",22,22,2023-12-27,70.3266666666667,"RespiCompass"
"BE","2023/2024",23,23,2024-01-03,64.1344827586207,"RespiCompass"
"BE","2023/2024",24,24,2024-01-10,101.572413793103,"RespiCompass"
"BE","2023/2024",25,25,2024-01-17,107.648648648649,"RespiCompass"
"BE","2023/2024",26,26,2024-01-24,367.853571428571,"RespiCompass"
"BE","2023/2024",27,27,2024-01-31,283.346153846154,"RespiCompass"
"BE","2023/2024",28,28,2024-02-07,266.87027027027,"RespiCompass"
"BE","2023/2024",29,29,2024-02-14,97.9444444444445,"RespiCompass"
"BE","2023/2024",30,30,2024-02-21,118.35652173913,"RespiCompass"
"BE","2023/2024",31,31,2024-02-28,34.9939393939394,"RespiCompass"
"BE","2023/2024",32,32,2024-03-06,25.8333333333333,"RespiCompass"
"BE","2023/2024",33,33,2024-03-13,55,"RespiCompass"
"BE","2023/2024",34,34,2024-03-20,3.9375,"RespiCompass"
"BE","2023/2024",35,35,2024-03-27,20.6608695652174,"RespiCompass"
"BE","2023/2024",36,36,2024-04-03,0,"RespiCompass"
"BE","2023/2024",37,37,2024-04-10,0,"RespiCompass"
"BE","2023/2024",38,38,2024-04-17,0,"RespiCompass"
"BE","2023/2024",39,39,2024-04-24,5.16,"RespiCompass"
"BE","2023/2024",40,40,2024-05-01,0,"RespiCompass"
"BE","2023/2024",41,41,2024-05-08,0,"RespiCompass"
"BE","2023/2024",42,42,2024-05-15,0,"RespiCompass"
"BE","2023/2024",43,43,2024-05-22,0,"RespiCompass"
"BE","2023/2024",44,44,2024-05-29,0,"RespiCompass"
"BE","2023/2024",45,45,2024-06-05,0,"RespiCompass"
"BE","2023/2024",46,46,2024-06-12,0,"RespiCompass"
"BE","2023/2024",47,47,2024-06-19,0,"RespiCompass"
"BE","2023/2024",48,48,2024-06-26,0,"RespiCompass"
"BE","2023/2024",49,49,2024-07-03,0,"RespiCompass"
"BE","2023/2024",50,50,2024-07-10,0,"RespiCompass"
"BE","2023/2024",51,51,2024-07-17,0,"RespiCompass"
"BE","2023/2024",52,52,2024-07-24,0,"RespiCompass"
"BE","2023/2024",53,53,2024-07-31,0,"RespiCompass"
"BE","2024/2025",1,1,2024-08-07,0,"ERVISS"
"BE","2024/2025",2,2,2024-08-14,0,"ERVISS"
"BE","2024/2025",3,3,2024-08-21,0,"ERVISS"
"BE","2024/2025",4,4,2024-08-28,0,"ERVISS"
"BE","2024/2025",5,5,2024-09-04,0,"ERVISS"
"BE","2024/2025",6,6,2024-09-11,0,"ERVISS"
"BE","2024/2025",7,7,2024-09-18,0,"ERVISS"
"BE","2024/2025",8,8,2024-09-25,0,"ERVISS"
"BE","2024/2025",9,9,2024-10-02,11.2737028421751,"ERVISS"
"BE","2024/2025",10,10,2024-10-09,0,"ERVISS"
"BE","2024/2025",11,11,2024-10-16,0,"ERVISS"
"BE","2024/2025",12,12,2024-10-23,6.97284413580625,"ERVISS"
"BE","2024/2025",13,13,2024-10-30,0,"ERVISS"
"BE","2024/2025",14,14,2024-11-06,0,"ERVISS"
"BE","2024/2025",15,15,2024-11-13,0,"ERVISS"
"BE","2024/2025",16,16,2024-11-20,4.78459537068441,"ERVISS"
"BE","2024/2025",17,17,2024-11-27,53.369986543907,"ERVISS"
"BE","2024/2025",18,18,2024-12-04,0,"ERVISS"
"BE","2024/2025",19,19,2024-12-11,114.431572615536,"ERVISS"
"BE","2024/2025",20,20,2024-12-18,78.0793450644066,"ERVISS"
"BE","2024/2025",21,21,2024-12-25,156.884363996652,"ERVISS"
"BE","2024/2025",22,22,2025-01-01,191.148709710024,"ERVISS"
"BE","2024/2025",23,23,2025-01-08,349.303372199624,"ERVISS"
"BE","2024/2025",24,24,2025-01-15,434.312443628934,"ERVISS"
"BE","2024/2025",25,25,2025-01-22,636.782582244285,"ERVISS"
"BE","2024/2025",26,26,2025-01-29,575.684467896818,"ERVISS"
"BE","2024/2025",27,27,2025-02-05,418.538945720039,"ERVISS"
"BE","2024/2025",28,28,2025-02-12,473.35985858798,"ERVISS"
"BE","2024/2025",29,29,2025-02-19,313.958202843934,"ERVISS"
"BE","2024/2025",30,30,2025-02-26,229.074464859943,"ERVISS"
"BE","2024/2025",31,31,2025-03-05,129.184075008479,"ERVISS"
"BE","2024/2025",32,32,2025-03-12,32.7266323354814,"ERVISS"
"BE","2024/2025",33,33,2025-03-19,16.1679451901044,"ERVISS"
"BE","2024/2025",34,34,2025-03-26,55.1968320490774,"ERVISS"
"BE","2024/2025",35,35,2025-04-02,24.712435089585,"ERVISS"
"BE","2024/2025",36,36,2025-04-09,11.5566380491916,"ERVISS"
"BE","2024/2025",37,37,2025-04-16,0,"ERVISS"
"BE","2024/2025",38,38,2025-04-23,9.02427849081865,"ERVISS"
"BE","2024/2025",39,39,2025-04-30,0,"ERVISS"
"BE","2024/2025",40,40,2025-05-07,0,"ERVISS"
"BE","2024/2025",41,41,2025-05-14,9.87677187234139,"ERVISS"
"BE","2024/2025",42,42,2025-05-21,0,"ERVISS"
"BE","2024/2025",43,43,2025-05-28,0,"ERVISS"
"BE","2024/2025",44,44,2025-06-04,0,"ERVISS"
"BE","2024/2025",45,45,2025-06-11,0,"ERVISS"
"BE","2024/2025",46,46,2025-06-18,0,"ERVISS"
"BE","2024/2025",47,47,2025-06-25,0,"ERVISS"
"BE","2024/2025",48,48,2025-07-02,0,"ERVISS"
"BE","2024/2025",49,49,2025-07-09,0,"ERVISS"
"BE","2024/2025",50,50,2025-07-16,0,"ERVISS"
"BE","2024/2025",51,51,2025-07-23,0,"ERVISS"
"BE","2024/2025",52,52,2025-07-30,0,"ERVISS"
"BE","2025/2026",1,1,2025-08-06,0,"ERVISS"
"BE","2025/2026",2,2,2025-08-13,13.8155191328512,"ERVISS"
"BE","2025/2026",3,3,2025-08-20,0,"ERVISS"
"BE","2025/2026",4,4,2025-08-27,0,"ERVISS"
"BE","2025/2026",5,5,2025-09-03,0,"ERVISS"
"BE","2025/2026",6,6,2025-09-10,13.9500858776517,"ERVISS"
"BE","2025/2026",7,7,2025-09-17,0,"ERVISS"
"BE","2025/2026",8,8,2025-09-24,0,"ERVISS"
"BE","2025/2026",9,9,2025-10-01,0,"ERVISS"
"BE","2025/2026",10,10,2025-10-08,0,"ERVISS"
"BE","2025/2026",11,11,2025-10-15,0,"ERVISS"
"BE","2025/2026",12,12,2025-10-22,0,"ERVISS"
"BE","2025/2026",13,13,2025-10-29,0,"ERVISS"
"BE","2025/2026",14,14,2025-11-05,0,"ERVISS"
"BE","2025/2026",15,15,2025-11-12,0,"ERVISS"
"BE","2025/2026",16,16,2025-11-19,9.73665157934278,"ERVISS"
"BE","2025/2026",17,17,2025-11-26,11.9866705076094,"ERVISS"
"BE","2025/2026",18,18,2025-12-03,58.4916784066169,"ERVISS"
"BE","2025/2026",19,19,2025-12-10,38.3893416800796,"ERVISS"
"BE","2025/2026",20,20,2025-12-17,58.0431225906153,"ERVISS"
"BE","2025/2026",21,21,2025-12-24,19.0102226781657,"ERVISS"
"BE","2025/2026",22,22,2025-12-31,65.9975123943781,"ERVISS"
"BE","2025/2026",23,23,2026-01-07,123.866649698787,"ERVISS"
"BE","2025/2026",24,24,2026-01-14,154.165995396148,"ERVISS"
"BE","2025/2026",25,25,2026-01-21,421.427160249883,"ERVISS"
"BE","2025/2026",26,26,2026-01-28,328.759892990798,"ERVISS"
"BE","2025/2026",27,27,2026-02-04,355.674858368252,"ERVISS"
"BE","2025/2026",28,28,2026-02-11,197.588836948733,"ERVISS"
"BE","2025/2026",29,29,2026-02-18,97.2469009091606,"ERVISS"
"BE","2025/2026",30,30,2026-02-25,60.3815935780373,"ERVISS"
"BE","2025/2026",31,31,2026-03-04,0,"ERVISS"
"BE","2025/2026",32,32,2026-03-11,0,"ERVISS"
"BE","2025/2026",33,33,2026-03-18,9.12335344546414,"ERVISS"
"BE","2025/2026",34,34,2026-03-25,0,"ERVISS"
"BE","2025/2026",35,35,2026-04-01,0,"ERVISS"
"BE","2025/2026",36,36,2026-04-08,0,"ERVISS"
"BE","2025/2026",37,37,2026-04-15,0,"ERVISS"
"BE","2025/2026",38,38,NA,NA,"ERVISS"
"BE","2025/2026",39,39,2026-04-29,0,"ERVISS"
"BE","2025/2026",40,40,2026-05-06,0,"ERVISS"
"BE","2025/2026",41,41,2026-05-13,0,"ERVISS"
"CZ","2014/2015",1,1,NA,NA,"RespiCompass"
"CZ","2014/2015",2,2,NA,NA,"RespiCompass"
"CZ","2014/2015",3,3,NA,NA,"RespiCompass"
"CZ","2014/2015",4,4,NA,NA,"RespiCompass"
"CZ","2014/2015",5,5,NA,NA,"RespiCompass"
"CZ","2014/2015",6,6,NA,NA,"RespiCompass"
"CZ","2014/2015",7,7,NA,NA,"RespiCompass"
"CZ","2014/2015",8,8,NA,NA,"RespiCompass"
"CZ","2014/2015",9,9,NA,NA,"RespiCompass"
"CZ","2014/2015",10,10,NA,NA,"RespiCompass"
"CZ","2014/2015",11,11,2014-10-15,0,"RespiCompass"
"CZ","2014/2015",12,12,2014-10-22,0,"RespiCompass"
"CZ","2014/2015",13,13,NA,NA,"RespiCompass"
"CZ","2014/2015",14,14,NA,NA,"RespiCompass"
"CZ","2014/2015",15,15,2014-11-12,0,"RespiCompass"
"CZ","2014/2015",16,16,2014-11-19,0,"RespiCompass"
"CZ","2014/2015",17,17,2014-11-26,6.1304347826087,"RespiCompass"
"CZ","2014/2015",18,18,2014-12-03,0,"RespiCompass"
"CZ","2014/2015",19,19,2014-12-10,1.3695652173913,"RespiCompass"
"CZ","2014/2015",20,20,NA,NA,"RespiCompass"
"CZ","2014/2015",21,21,NA,NA,"RespiCompass"
"CZ","2014/2015",22,22,2014-12-31,17.6,"RespiCompass"
"CZ","2014/2015",23,23,2015-01-07,16.8882352941176,"RespiCompass"
"CZ","2014/2015",24,24,2015-01-14,23.21,"RespiCompass"
"CZ","2014/2015",25,25,2015-01-21,57.46,"RespiCompass"
"CZ","2014/2015",26,26,2015-01-28,119.318181818182,"RespiCompass"
"CZ","2014/2015",27,27,2015-02-04,218.4,"RespiCompass"
"CZ","2014/2015",28,28,2015-02-11,239.52,"RespiCompass"
"CZ","2014/2015",29,29,2015-02-18,171.864,"RespiCompass"
"CZ","2014/2015",30,30,2015-02-25,117.325,"RespiCompass"
"CZ","2014/2015",31,31,2015-03-04,48.6666666666667,"RespiCompass"
"CZ","2014/2015",32,32,2015-03-11,54.0625,"RespiCompass"
"CZ","2014/2015",33,33,2015-03-18,54.6875,"RespiCompass"
"CZ","2014/2015",34,34,2015-03-25,16.8615384615385,"RespiCompass"
"CZ","2014/2015",35,35,2015-04-01,39.4,"RespiCompass"
"CZ","2014/2015",36,36,NA,NA,"RespiCompass"
"CZ","2014/2015",37,37,2015-04-15,11.35,"RespiCompass"
"CZ","2014/2015",38,38,2015-04-22,10.6111111111111,"RespiCompass"
"CZ","2014/2015",39,39,2015-04-29,3.775,"RespiCompass"
"CZ","2014/2015",40,40,2015-05-06,0,"RespiCompass"
"CZ","2014/2015",41,41,2015-05-13,3.05,"RespiCompass"
"CZ","2015/2016",1,1,NA,NA,"RespiCompass"
"CZ","2015/2016",2,2,NA,NA,"RespiCompass"
"CZ","2015/2016",3,3,NA,NA,"RespiCompass"
"CZ","2015/2016",4,4,NA,NA,"RespiCompass"
"CZ","2015/2016",5,5,NA,NA,"RespiCompass"
"CZ","2015/2016",6,6,NA,NA,"RespiCompass"
"CZ","2015/2016",7,7,NA,NA,"RespiCompass"
"CZ","2015/2016",8,8,NA,NA,"RespiCompass"
"CZ","2015/2016",9,9,NA,NA,"RespiCompass"
"CZ","2015/2016",10,10,NA,NA,"RespiCompass"
"CZ","2015/2016",11,11,NA,NA,"RespiCompass"
"CZ","2015/2016",12,12,2015-10-21,0,"RespiCompass"
"CZ","2015/2016",13,13,2015-10-28,0,"RespiCompass"
"CZ","2015/2016",14,14,2015-11-04,0,"RespiCompass"
"CZ","2015/2016",15,15,2015-11-11,1.10625,"RespiCompass"
"CZ","2015/2016",16,16,2015-11-18,4.11818181818182,"RespiCompass"
"CZ","2015/2016",17,17,2015-11-25,5.6,"RespiCompass"
"CZ","2015/2016",18,18,2015-12-02,0,"RespiCompass"
"CZ","2015/2016",19,19,2015-12-09,7.14666666666667,"RespiCompass"
"CZ","2015/2016",20,20,2015-12-16,1.60625,"RespiCompass"
"CZ","2015/2016",21,21,2015-12-23,0,"RespiCompass"
"CZ","2015/2016",22,22,2015-12-30,0,"RespiCompass"
"CZ","2015/2016",23,23,2016-01-06,4.07647058823529,"RespiCompass"
"CZ","2015/2016",24,24,2016-01-13,4.54545454545455,"RespiCompass"
"CZ","2015/2016",25,25,2016-01-20,11.1384615384615,"RespiCompass"
"CZ","2015/2016",26,26,2016-01-27,20.7529411764706,"RespiCompass"
"CZ","2015/2016",27,27,2016-02-03,39.688,"RespiCompass"
"CZ","2015/2016",28,28,2016-02-10,58.1583333333333,"RespiCompass"
"CZ","2015/2016",29,29,2016-02-17,50.4,"RespiCompass"
"CZ","2015/2016",30,30,2016-02-24,37.7241379310345,"RespiCompass"
"CZ","2015/2016",31,31,2016-03-02,55.0727272727273,"RespiCompass"
"CZ","2015/2016",32,32,2016-03-09,46.176,"RespiCompass"
"CZ","2015/2016",33,33,2016-03-16,34.4347826086957,"RespiCompass"
"CZ","2015/2016",34,34,2016-03-23,23.0545454545455,"RespiCompass"
"CZ","2015/2016",35,35,2016-03-30,27.25,"RespiCompass"
"CZ","2015/2016",36,36,2016-04-06,15.8318181818182,"RespiCompass"
"CZ","2015/2016",37,37,2016-04-13,5.62,"RespiCompass"
"CZ","2015/2016",38,38,2016-04-20,12,"RespiCompass"
"CZ","2015/2016",39,39,2016-04-27,5.17142857142857,"RespiCompass"
"CZ","2015/2016",40,40,2016-05-04,1.51,"RespiCompass"
"CZ","2015/2016",41,41,2016-05-11,2.36666666666667,"RespiCompass"
"CZ","2016/2017",1,1,NA,NA,"RespiCompass"
"CZ","2016/2017",2,2,NA,NA,"RespiCompass"
"CZ","2016/2017",3,3,NA,NA,"RespiCompass"
"CZ","2016/2017",4,4,NA,NA,"RespiCompass"
"CZ","2016/2017",5,5,NA,NA,"RespiCompass"
"CZ","2016/2017",6,6,NA,NA,"RespiCompass"
"CZ","2016/2017",7,7,NA,NA,"RespiCompass"
"CZ","2016/2017",8,8,NA,NA,"RespiCompass"
"CZ","2016/2017",9,9,NA,NA,"RespiCompass"
"CZ","2016/2017",10,10,2016-10-05,0,"RespiCompass"
"CZ","2016/2017",11,11,NA,NA,"RespiCompass"
"CZ","2016/2017",12,12,NA,NA,"RespiCompass"
"CZ","2016/2017",13,13,2016-10-26,0,"RespiCompass"
"CZ","2016/2017",14,14,2016-11-02,0,"RespiCompass"
"CZ","2016/2017",15,15,2016-11-09,0,"RespiCompass"
"CZ","2016/2017",16,16,2016-11-16,0,"RespiCompass"
"CZ","2016/2017",17,17,2016-11-23,0,"RespiCompass"
"CZ","2016/2017",18,18,2016-11-30,1.42666666666667,"RespiCompass"
"CZ","2016/2017",19,19,2016-12-07,7.23,"RespiCompass"
"CZ","2016/2017",20,20,2016-12-14,14.5321428571429,"RespiCompass"
"CZ","2016/2017",21,21,2016-12-21,22.7619047619048,"RespiCompass"
"CZ","2016/2017",22,22,2016-12-28,46.05,"RespiCompass"
"CZ","2016/2017",23,23,2017-01-04,77.7,"RespiCompass"
"CZ","2016/2017",24,24,2017-01-11,100.945,"RespiCompass"
"CZ","2016/2017",25,25,2017-01-18,129.088235294118,"RespiCompass"
"CZ","2016/2017",26,26,2017-01-25,197.187096774194,"RespiCompass"
"CZ","2016/2017",27,27,2017-02-01,138.4375,"RespiCompass"
"CZ","2016/2017",28,28,2017-02-08,81.15,"RespiCompass"
"CZ","2016/2017",29,29,2017-02-15,24.8421052631579,"RespiCompass"
"CZ","2016/2017",30,30,2017-02-22,22.1142857142857,"RespiCompass"
"CZ","2016/2017",31,31,2017-03-01,12.9444444444444,"RespiCompass"
"CZ","2016/2017",32,32,2017-03-08,4.04444444444444,"RespiCompass"
"CZ","2016/2017",33,33,2017-03-15,4.0578947368421,"RespiCompass"
"CZ","2016/2017",34,34,2017-03-22,0,"RespiCompass"
"CZ","2016/2017",35,35,2017-03-29,3.25714285714286,"RespiCompass"
"CZ","2016/2017",36,36,2017-04-05,2.7,"RespiCompass"
"CZ","2016/2017",37,37,2017-04-12,7.44,"RespiCompass"
"CZ","2016/2017",38,38,2017-04-19,3.2,"RespiCompass"
"CZ","2016/2017",39,39,2017-04-26,1.26666666666667,"RespiCompass"
"CZ","2016/2017",40,40,2017-05-03,0,"RespiCompass"
"CZ","2016/2017",41,41,2017-05-10,2.65,"RespiCompass"
"CZ","2016/2017",42,42,2017-05-17,0,"RespiCompass"
"CZ","2017/2018",1,1,NA,NA,"RespiCompass"
"CZ","2017/2018",2,2,NA,NA,"RespiCompass"
"CZ","2017/2018",3,3,NA,NA,"RespiCompass"
"CZ","2017/2018",4,4,NA,NA,"RespiCompass"
"CZ","2017/2018",5,5,NA,NA,"RespiCompass"
"CZ","2017/2018",6,6,NA,NA,"RespiCompass"
"CZ","2017/2018",7,7,NA,NA,"RespiCompass"
"CZ","2017/2018",8,8,NA,NA,"RespiCompass"
"CZ","2017/2018",9,9,NA,NA,"RespiCompass"
"CZ","2017/2018",10,10,2017-10-04,0,"RespiCompass"
"CZ","2017/2018",11,11,2017-10-11,0,"RespiCompass"
"CZ","2017/2018",12,12,2017-10-18,0,"RespiCompass"
"CZ","2017/2018",13,13,2017-10-25,0,"RespiCompass"
"CZ","2017/2018",14,14,2017-11-01,1.19230769230769,"RespiCompass"
"CZ","2017/2018",15,15,2017-11-08,0,"RespiCompass"
"CZ","2017/2018",16,16,2017-11-15,0,"RespiCompass"
"CZ","2017/2018",17,17,2017-11-22,2.4,"RespiCompass"
"CZ","2017/2018",18,18,2017-11-29,0,"RespiCompass"
"CZ","2017/2018",19,19,2017-12-06,0,"RespiCompass"
"CZ","2017/2018",20,20,2017-12-13,5.25714285714286,"RespiCompass"
"CZ","2017/2018",21,21,2017-12-20,2.85333333333333,"RespiCompass"
"CZ","2017/2018",22,22,NA,NA,"RespiCompass"
"CZ","2017/2018",23,23,2018-01-03,2.38888888888889,"RespiCompass"
"CZ","2017/2018",24,24,2018-01-10,10.5090909090909,"RespiCompass"
"CZ","2017/2018",25,25,2018-01-17,20.46,"RespiCompass"
"CZ","2017/2018",26,26,2018-01-24,57.8566666666667,"RespiCompass"
"CZ","2017/2018",27,27,2018-01-31,114.214285714286,"RespiCompass"
"CZ","2017/2018",28,28,2018-02-07,144.553846153846,"RespiCompass"
"CZ","2017/2018",29,29,2018-02-14,198.924324324324,"RespiCompass"
"CZ","2017/2018",30,30,2018-02-21,177.672549019608,"RespiCompass"
"CZ","2017/2018",31,31,2018-02-28,191.33125,"RespiCompass"
"CZ","2017/2018",32,32,2018-03-07,159.878571428571,"RespiCompass"
"CZ","2017/2018",33,33,2018-03-14,110.888888888889,"RespiCompass"
"CZ","2017/2018",34,34,2018-03-21,64.075,"RespiCompass"
"CZ","2017/2018",35,35,2018-03-28,16.6666666666667,"RespiCompass"
"CZ","2017/2018",36,36,2018-04-04,21.0133333333333,"RespiCompass"
"CZ","2017/2018",37,37,2018-04-11,1.73846153846154,"RespiCompass"
"CZ","2017/2018",38,38,2018-04-18,0,"RespiCompass"
"CZ","2017/2018",39,39,2018-04-25,0,"RespiCompass"
"CZ","2017/2018",40,40,2018-05-02,0.766666666666667,"RespiCompass"
"CZ","2017/2018",41,41,2018-05-09,2,"RespiCompass"
"CZ","2017/2018",42,42,2018-05-16,0,"RespiCompass"
"CZ","2018/2019",1,1,NA,NA,"RespiCompass"
"CZ","2018/2019",2,2,NA,NA,"RespiCompass"
"CZ","2018/2019",3,3,NA,NA,"RespiCompass"
"CZ","2018/2019",4,4,NA,NA,"RespiCompass"
"CZ","2018/2019",5,5,NA,NA,"RespiCompass"
"CZ","2018/2019",6,6,NA,NA,"RespiCompass"
"CZ","2018/2019",7,7,NA,NA,"RespiCompass"
"CZ","2018/2019",8,8,NA,NA,"RespiCompass"
"CZ","2018/2019",9,9,NA,NA,"RespiCompass"
"CZ","2018/2019",10,10,2018-10-03,1.16363636363636,"RespiCompass"
"CZ","2018/2019",11,11,2018-10-10,0.828571428571429,"RespiCompass"
"CZ","2018/2019",12,12,2018-10-17,0,"RespiCompass"
"CZ","2018/2019",13,13,2018-10-24,1.62352941176471,"RespiCompass"
"CZ","2018/2019",14,14,2018-10-31,0,"RespiCompass"
"CZ","2018/2019",15,15,2018-11-07,0,"RespiCompass"
"CZ","2018/2019",16,16,2018-11-14,0,"RespiCompass"
"CZ","2018/2019",17,17,2018-11-21,0,"RespiCompass"
"CZ","2018/2019",18,18,2018-11-28,0,"RespiCompass"
"CZ","2018/2019",19,19,2018-12-05,2.31764705882353,"RespiCompass"
"CZ","2018/2019",20,20,2018-12-12,0,"RespiCompass"
"CZ","2018/2019",21,21,2018-12-19,2.08181818181818,"RespiCompass"
"CZ","2018/2019",22,22,2018-12-26,0,"RespiCompass"
"CZ","2018/2019",23,23,2019-01-02,0,"RespiCompass"
"CZ","2018/2019",24,24,2019-01-09,2.64193548387097,"RespiCompass"
"CZ","2018/2019",25,25,2019-01-16,13.0285714285714,"RespiCompass"
"CZ","2018/2019",26,26,2019-01-23,27.7692307692308,"RespiCompass"
"CZ","2018/2019",27,27,2019-01-30,89.6636363636364,"RespiCompass"
"CZ","2018/2019",28,28,2019-02-06,83.424,"RespiCompass"
"CZ","2018/2019",29,29,2019-02-13,92.0172413793104,"RespiCompass"
"CZ","2018/2019",30,30,2019-02-20,71.65,"RespiCompass"
"CZ","2018/2019",31,31,2019-02-27,45.7333333333333,"RespiCompass"
"CZ","2018/2019",32,32,2019-03-06,24.8260869565217,"RespiCompass"
"CZ","2018/2019",33,33,2019-03-13,7.32631578947368,"RespiCompass"
"CZ","2018/2019",34,34,2019-03-20,8.26666666666667,"RespiCompass"
"CZ","2018/2019",35,35,2019-03-27,5.9,"RespiCompass"
"CZ","2018/2019",36,36,2019-04-03,1.6875,"RespiCompass"
"CZ","2018/2019",37,37,2019-04-10,2.4,"RespiCompass"
"CZ","2018/2019",38,38,2019-04-17,0,"RespiCompass"
"CZ","2018/2019",39,39,2019-04-24,0,"RespiCompass"
"CZ","2018/2019",40,40,2019-05-01,0,"RespiCompass"
"CZ","2018/2019",41,41,2019-05-08,0,"RespiCompass"
"CZ","2018/2019",42,42,2019-05-15,0,"RespiCompass"
"CZ","2023/2024",1,1,2023-08-02,0,"RespiCompass"
"CZ","2023/2024",2,2,2023-08-09,0,"RespiCompass"
"CZ","2023/2024",3,3,2023-08-16,0,"RespiCompass"
"CZ","2023/2024",4,4,NA,NA,"RespiCompass"
"CZ","2023/2024",5,5,2023-08-30,0,"RespiCompass"
